49 0:0.0024148756339 1:0.0024148756339 2:0.0024148756339 3:0.0024148756339 4:0.00729292441439 5:0.0024148756339 6:0.0024148756339 7:0.0170490219754 8:0.0024148756339 9:0.0024148756339 10:0.0024148756339 11:0.0024148756339 12:0.00729292441439 13:0.0121709731949 14:0.0024148756339 15:0.0121709731949 16:0.00729292441439 17:0.0024148756339 18:0.0121709731949 19:0.00729292441439 20:0.0024148756339 21:0.0170490219754 22:0.0024148756339 23:0.0024148756339 24:0.0024148756339 25:0.0024148756339 26:0.00729292441439 27:0.00729292441439 28:0.0024148756339 29:0.0560734122193 30:0.0024148756339 31:0.0658295097802 32:0.0024148756339 33:0.0024148756339 34:0.0024148756339 35:0.0024148756339 36:0.0024148756339 37:0.0024148756339 38:0.0024148756339 39:0.00729292441439 40:0.0024148756339 41:0.00729292441439 42:0.0024148756339 43:0.0024148756339 44:0.0024148756339 45:0.0121709731949 46:0.0024148756339 47:0.0024148756339 48:0.00729292441439 49:0.00729292441439 50:0.0219270707559 51:0.0121709731949 52:0.0024148756339 53:0.0024148756339 54:0.0024148756339 55:0.0024148756339 56:0.00729292441439 57:0.0024148756339 58:0.0121709731949 59:0.0024148756339 60:0.0024148756339 61:0.0024148756339 62:0.00729292441439 63:0.0024148756339 64:0.0024148756339 65:0.0024148756339 66:0.0121709731949 67:0.0024148756339 68:0.00729292441439 69:0.0170490219754 70:0.0024148756339 71:0.0024148756339 72:0.0024148756339 73:0.0024148756339 74:0.0024148756339 75:0.00729292441439 76:0.0121709731949 77:0.0024148756339 78:0.0024148756339 79:0.0268051195363 80:0.0024148756339 81:0.299975851244 82:0.0316831683168 83:0.00729292441439 84:0.0024148756339 85:0.0024148756339 86:0.0121709731949 87:0.0219270707559 88:0.00729292441439 89:0.0024148756339 90:0.0024148756339 91:0.0268051195363 92:0.0121709731949 93:0.0024148756339 94:0.0024148756339 95:0.0024148756339 96:0.0024148756339 97:0.00729292441439 98:0.0024148756339 99:0.0024148756339 100:0.0024148756339
49 0:0.0130004304778 1:0.00430477830392 2:0.00430477830392 3:0.0130004304778 4:0.00430477830392 5:0.0477830391735 6:0.00430477830392 7:0.00430477830392 8:0.00430477830392 9:0.00430477830392 10:0.0130004304778 11:0.00430477830392 12:0.00430477830392 13:0.00430477830392 14:0.0130004304778 15:0.00430477830392 16:0.0564786913474 17:0.00430477830392 18:0.0477830391735 19:0.00430477830392 20:0.00430477830392 21:0.00430477830392 22:0.00430477830392 23:0.00430477830392 24:0.00430477830392 25:0.00430477830392 26:0.00430477830392 27:0.00430477830392 28:0.0130004304778 29:0.0303917348257 30:0.00430477830392 31:0.00430477830392 32:0.00430477830392 33:0.0390873869996 34:0.00430477830392 35:0.00430477830392 36:0.00430477830392 37:0.00430477830392 38:0.0130004304778 39:0.00430477830392 40:0.00430477830392 41:0.00430477830392 42:0.00430477830392 43:0.00430477830392 44:0.0651743435213 45:0.00430477830392 46:0.0216960826517 47:0.00430477830392 48:0.00430477830392 49:0.00430477830392 50:0.0216960826517 51:0.00430477830392 52:0.00430477830392 53:0.00430477830392 54:0.0130004304778 55:0.00430477830392 56:0.00430477830392 57:0.00430477830392 58:0.00430477830392 59:0.00430477830392 60:0.00430477830392 61:0.0130004304778 62:0.00430477830392 63:0.00430477830392 64:0.00430477830392 65:0.00430477830392 66:0.00430477830392 67:0.0216960826517 68:0.00430477830392 69:0.00430477830392 70:0.00430477830392 71:0.00430477830392 72:0.00430477830392 73:0.00430477830392 74:0.0564786913474 75:0.0216960826517 76:0.00430477830392 77:0.00430477830392 78:0.00430477830392 79:0.00430477830392 80:0.00430477830392 81:0.00430477830392 82:0.0738699956952 83:0.0216960826517 84:0.00430477830392 85:0.00430477830392 86:0.00430477830392 87:0.00430477830392 88:0.0216960826517 89:0.00430477830392 90:0.00430477830392 91:0.00430477830392 92:0.00430477830392 93:0.0130004304778 94:0.00430477830392 95:0.00430477830392 96:0.00430477830392 97:0.00430477830392 98:0.00430477830392 99:0.00430477830392 100:0.00430477830392
50 0:0.0020713368408 1:0.0020713368408 2:0.00625543725921 3:0.00625543725921 4:0.0020713368408 5:0.00625543725921 6:0.0020713368408 7:0.0020713368408 8:0.0020713368408 9:0.0020713368408 10:0.0020713368408 11:0.014623638096 12:0.0020713368408 13:0.0020713368408 14:0.0020713368408 15:0.0020713368408 16:0.00625543725921 17:0.0020713368408 18:0.00625543725921 19:0.0020713368408 20:0.0020713368408 21:0.0397282406065 22:0.0020713368408 23:0.0020713368408 24:0.0020713368408 25:0.0020713368408 26:0.0480964414433 27:0.0020713368408 28:0.00625543725921 29:0.014623638096 30:0.014623638096 31:0.278221964456 32:0.0020713368408 33:0.0020713368408 34:0.0020713368408 35:0.0020713368408 36:0.0020713368408 37:0.0020713368408 38:0.014623638096 39:0.0020713368408 40:0.0020713368408 41:0.0020713368408 42:0.0313600397697 43:0.0020713368408 44:0.0020713368408 45:0.0104395376776 46:0.00625543725921 47:0.0020713368408 48:0.0020713368408 49:0.0104395376776 50:0.0020713368408 51:0.0229918389328 52:0.0020713368408 53:0.014623638096 54:0.0020713368408 55:0.0020713368408 56:0.0020713368408 57:0.0020713368408 58:0.0020713368408 59:0.0020713368408 60:0.0020713368408 61:0.0020713368408 62:0.014623638096 63:0.0020713368408 64:0.0020713368408 65:0.0020713368408 66:0.0104395376776 67:0.00625543725921 68:0.00625543725921 69:0.014623638096 70:0.0020713368408 71:0.00625543725921 72:0.0020713368408 73:0.00625543725921 74:0.0564646422801 75:0.0104395376776 76:0.0020713368408 77:0.00625543725921 78:0.00625543725921 79:0.0020713368408 80:0.00625543725921 81:0.00625543725921 82:0.0648328431169 83:0.014623638096 84:0.0020713368408 85:0.0020713368408 86:0.0020713368408 87:0.0313600397697 88:0.00625543725921 89:0.00625543725921 90:0.00625543725921 91:0.0020713368408 92:0.0020713368408 93:0.0020713368408 94:0.0104395376776 95:0.0020713368408 96:0.0020713368408 97:0.014623638096 98:0.0020713368408 99:0.0020713368408 100:0.00625543725921
50 0:0.00687568756876 1:0.00687568756876 2:0.00687568756876 3:0.00687568756876 4:0.00687568756876 5:0.00687568756876 6:0.00687568756876 7:0.00687568756876 8:0.00687568756876 9:0.00687568756876 10:0.00687568756876 11:0.00687568756876 12:0.00687568756876 13:0.00687568756876 14:0.00687568756876 15:0.00687568756876 16:0.00687568756876 17:0.00687568756876 18:0.00687568756876 19:0.00687568756876 20:0.00687568756876 21:0.0207645764576 22:0.00687568756876 23:0.00687568756876 24:0.00687568756876 25:0.00687568756876 26:0.0207645764576 27:0.00687568756876 28:0.00687568756876 29:0.00687568756876 30:0.00687568756876 31:0.187431243124 32:0.00687568756876 33:0.00687568756876 34:0.00687568756876 35:0.00687568756876 36:0.00687568756876 37:0.00687568756876 38:0.00687568756876 39:0.00687568756876 40:0.0207645764576 41:0.00687568756876 42:0.00687568756876 43:0.00687568756876 44:0.00687568756876 45:0.00687568756876 46:0.00687568756876 47:0.00687568756876 48:0.00687568756876 49:0.00687568756876 50:0.00687568756876 51:0.00687568756876 52:0.00687568756876 53:0.00687568756876 54:0.00687568756876 55:0.00687568756876 56:0.00687568756876 57:0.00687568756876 58:0.00687568756876 59:0.00687568756876 60:0.00687568756876 61:0.00687568756876 62:0.00687568756876 63:0.00687568756876 64:0.00687568756876 65:0.00687568756876 66:0.00687568756876 67:0.00687568756876 68:0.00687568756876 69:0.00687568756876 70:0.00687568756876 71:0.00687568756876 72:0.00687568756876 73:0.00687568756876 74:0.0485423542354 75:0.00687568756876 76:0.00687568756876 77:0.00687568756876 78:0.00687568756876 79:0.00687568756876 80:0.0207645764576 81:0.00687568756876 82:0.00687568756876 83:0.0207645764576 84:0.00687568756876 85:0.00687568756876 86:0.00687568756876 87:0.00687568756876 88:0.00687568756876 89:0.00687568756876 90:0.00687568756876 91:0.00687568756876 92:0.00687568756876 93:0.00687568756876 94:0.00687568756876 95:0.00687568756876 96:0.00687568756876 97:0.00687568756876 98:0.00687568756876 99:0.0207645764576 100:0.00687568756876
50 0:0.00291205591147 1:0.00291205591147 2:0.00291205591147 3:0.00291205591147 4:0.00291205591147 5:0.020559114735 6:0.00291205591147 7:0.00291205591147 8:0.0499708794409 9:0.00291205591147 10:0.00291205591147 11:0.00291205591147 12:0.00291205591147 13:0.00291205591147 14:0.00291205591147 15:0.00291205591147 16:0.0676179382644 17:0.00291205591147 18:0.00291205591147 19:0.00291205591147 20:0.00291205591147 21:0.0146767617938 22:0.0323238206174 23:0.00291205591147 24:0.00291205591147 25:0.00291205591147 26:0.00879440885265 27:0.00291205591147 28:0.00291205591147 29:0.0264414676762 30:0.00879440885265 31:0.00291205591147 32:0.00291205591147 33:0.00291205591147 34:0.00291205591147 35:0.00291205591147 36:0.0735002912056 37:0.00291205591147 38:0.00291205591147 39:0.00291205591147 40:0.00291205591147 41:0.00291205591147 42:0.00291205591147 43:0.00291205591147 44:0.00879440885265 45:0.00291205591147 46:0.00291205591147 47:0.00291205591147 48:0.00879440885265 49:0.00291205591147 50:0.138206173559 51:0.00879440885265 52:0.00291205591147 53:0.00291205591147 54:0.00291205591147 55:0.00291205591147 56:0.00291205591147 57:0.00291205591147 58:0.00879440885265 59:0.00291205591147 60:0.00291205591147 61:0.00291205591147 62:0.00879440885265 63:0.00291205591147 64:0.00291205591147 65:0.00291205591147 66:0.00291205591147 67:0.00291205591147 68:0.00291205591147 69:0.0382061735585 70:0.00291205591147 71:0.00291205591147 72:0.00291205591147 73:0.00291205591147 74:0.149970879441 75:0.00291205591147 76:0.0146767617938 77:0.020559114735 78:0.00291205591147 79:0.00879440885265 80:0.0146767617938 81:0.00879440885265 82:0.00879440885265 83:0.00879440885265 84:0.00291205591147 85:0.00879440885265 86:0.00879440885265 87:0.00291205591147 88:0.00291205591147 89:0.00291205591147 90:0.00291205591147 91:0.00291205591147 92:0.00291205591147 93:0.00291205591147 94:0.00291205591147 95:0.00291205591147 96:0.00291205591147 97:0.00291205591147 98:0.00291205591147 99:0.00291205591147 100:0.00879440885265
50 0:0.0043460741423 1:0.00143909739811 2:0.00143909739811 3:0.0421367718167 4:0.00143909739811 5:0.0043460741423 6:0.00143909739811 7:0.0101600276307 8:0.00143909739811 9:0.00143909739811 10:0.00143909739811 11:0.00143909739811 12:0.00143909739811 13:0.0130670043749 14:0.00143909739811 15:0.00143909739811 16:0.0741135160028 17:0.00143909739811 18:0.00725305088648 19:0.0421367718167 20:0.00143909739811 21:0.015973981119 22:0.00725305088648 23:0.00725305088648 24:0.00143909739811 25:0.0043460741423 26:0.0246949113516 27:0.00143909739811 28:0.0130670043749 29:0.0043460741423 30:0.00143909739811 31:0.00143909739811 32:0.00143909739811 33:0.0043460741423 34:0.00725305088648 35:0.0043460741423 36:0.0363228183283 37:0.00143909739811 38:0.0392297950725 39:0.00143909739811 40:0.0043460741423 41:0.00143909739811 42:0.00143909739811 43:0.0770204927469 44:0.00143909739811 45:0.00143909739811 46:0.00725305088648 47:0.00143909739811 48:0.00143909739811 49:0.00143909739811 50:0.0101600276307 51:0.00143909739811 52:0.062485609026 53:0.00143909739811 54:0.00143909739811 55:0.0043460741423 56:0.0043460741423 57:0.00143909739811 58:0.0595786322818 59:0.00143909739811 60:0.00143909739811 61:0.00143909739811 62:0.00725305088648 63:0.00143909739811 64:0.00143909739811 65:0.00143909739811 66:0.00143909739811 67:0.0217879346074 68:0.0276018880958 69:0.00143909739811 70:0.0043460741423 71:0.0043460741423 72:0.00143909739811 73:0.00143909739811 74:0.108997236933 75:0.00143909739811 76:0.0043460741423 77:0.00143909739811 78:0.00143909739811 79:0.00143909739811 80:0.0276018880958 81:0.00143909739811 82:0.00143909739811 83:0.00143909739811 84:0.00143909739811 85:0.0043460741423 86:0.00143909739811 87:0.00143909739811 88:0.0450437485609 89:0.00143909739811 90:0.0188809578632 91:0.00143909739811 92:0.00143909739811 93:0.00143909739811 94:0.015973981119 95:0.0043460741423 96:0.00143909739811 97:0.00143909739811 98:0.00725305088648 99:0.00143909739811 100:0.0188809578632
50 0:0.00611172228334 1:0.00611172228334 2:0.00611172228334 3:0.00611172228334 4:0.00611172228334 5:0.00611172228334 6:0.00611172228334 7:0.00611172228334 8:0.00611172228334 9:0.00611172228334 10:0.00611172228334 11:0.00611172228334 12:0.0184574012957 13:0.00611172228334 14:0.00611172228334 15:0.00611172228334 16:0.00611172228334 17:0.00611172228334 18:0.0184574012957 19:0.00611172228334 20:0.00611172228334 21:0.030803080308 22:0.00611172228334 23:0.00611172228334 24:0.00611172228334 25:0.00611172228334 26:0.00611172228334 27:0.0184574012957 28:0.030803080308 29:0.00611172228334 30:0.00611172228334 31:0.00611172228334 32:0.00611172228334 33:0.00611172228334 34:0.00611172228334 35:0.00611172228334 36:0.00611172228334 37:0.00611172228334 38:0.00611172228334 39:0.00611172228334 40:0.00611172228334 41:0.00611172228334 42:0.00611172228334 43:0.00611172228334 44:0.00611172228334 45:0.00611172228334 46:0.00611172228334 47:0.00611172228334 48:0.00611172228334 49:0.00611172228334 50:0.030803080308 51:0.00611172228334 52:0.00611172228334 53:0.00611172228334 54:0.00611172228334 55:0.00611172228334 56:0.00611172228334 57:0.00611172228334 58:0.00611172228334 59:0.00611172228334 60:0.00611172228334 61:0.00611172228334 62:0.00611172228334 63:0.00611172228334 64:0.00611172228334 65:0.0184574012957 66:0.00611172228334 67:0.00611172228334 68:0.00611172228334 69:0.00611172228334 70:0.00611172228334 71:0.00611172228334 72:0.00611172228334 73:0.0184574012957 74:0.178951228456 75:0.00611172228334 76:0.00611172228334 77:0.00611172228334 78:0.00611172228334 79:0.00611172228334 80:0.00611172228334 81:0.00611172228334 82:0.0184574012957 83:0.0184574012957 84:0.00611172228334 85:0.00611172228334 86:0.00611172228334 87:0.00611172228334 88:0.00611172228334 89:0.0431487593204 90:0.00611172228334 91:0.00611172228334 92:0.00611172228334 93:0.00611172228334 94:0.00611172228334 95:0.00611172228334 96:0.00611172228334 97:0.00611172228334 98:0.00611172228334 99:0.00611172228334 100:0.0184574012957
50 0:0.0022502250225 1:0.0022502250225 2:0.00679567956796 3:0.0022502250225 4:0.0022502250225 5:0.00679567956796 6:0.0022502250225 7:0.0022502250225 8:0.00679567956796 9:0.0158865886589 10:0.0022502250225 11:0.0022502250225 12:0.0886138613861 13:0.0431593159316 14:0.0113411341134 15:0.0022502250225 16:0.0522502250225 17:0.0022502250225 18:0.0022502250225 19:0.0022502250225 20:0.0022502250225 21:0.0022502250225 22:0.0022502250225 23:0.0022502250225 24:0.0022502250225 25:0.0022502250225 26:0.0022502250225 27:0.0022502250225 28:0.0022502250225 29:0.0022502250225 30:0.0022502250225 31:0.0022502250225 32:0.0022502250225 33:0.0022502250225 34:0.0022502250225 35:0.0022502250225 36:0.0022502250225 37:0.0022502250225 38:0.0613411341134 39:0.0022502250225 40:0.0022502250225 41:0.00679567956796 42:0.0022502250225 43:0.0158865886589 44:0.0022502250225 45:0.0022502250225 46:0.0022502250225 47:0.0022502250225 48:0.0022502250225 49:0.0022502250225 50:0.0158865886589 51:0.00679567956796 52:0.0340684068407 53:0.0022502250225 54:0.0022502250225 55:0.0022502250225 56:0.0022502250225 57:0.0022502250225 58:0.0158865886589 59:0.0022502250225 60:0.00679567956796 61:0.0022502250225 62:0.0022502250225 63:0.0022502250225 64:0.00679567956796 65:0.00679567956796 66:0.0022502250225 67:0.0022502250225 68:0.00679567956796 69:0.0158865886589 70:0.00679567956796 71:0.0022502250225 72:0.0022502250225 73:0.0022502250225 74:0.179522952295 75:0.00679567956796 76:0.0022502250225 77:0.0022502250225 78:0.00679567956796 79:0.0113411341134 80:0.00679567956796 81:0.0022502250225 82:0.0704320432043 83:0.0158865886589 84:0.0022502250225 85:0.0022502250225 86:0.0022502250225 87:0.0022502250225 88:0.0658865886589 89:0.00679567956796 90:0.0022502250225 91:0.0022502250225 92:0.0158865886589 93:0.0022502250225 94:0.00679567956796 95:0.0022502250225 96:0.0022502250225 97:0.00679567956796 98:0.0022502250225 99:0.0113411341134 100:0.0022502250225
50 0:0.00111247079764 1:0.00111247079764 2:0.00111247079764 3:0.00335966180888 4:0.00111247079764 5:0.0145956168651 6:0.00335966180888 7:0.00560685282011 8:0.00111247079764 9:0.00111247079764 10:0.00111247079764 11:0.00111247079764 12:0.00335966180888 13:0.00560685282011 14:0.00111247079764 15:0.00560685282011 16:0.383134942708 17:0.00111247079764 18:0.00111247079764 19:0.0145956168651 20:0.00111247079764 21:0.00335966180888 22:0.00335966180888 23:0.00111247079764 24:0.00111247079764 25:0.00111247079764 26:0.00111247079764 27:0.00111247079764 28:0.00111247079764 29:0.00560685282011 30:0.00111247079764 31:0.00560685282011 32:0.00111247079764 33:0.00111247079764 34:0.00335966180888 35:0.00111247079764 36:0.0145956168651 37:0.00111247079764 38:0.00111247079764 39:0.00111247079764 40:0.00111247079764 41:0.00111247079764 42:0.00111247079764 43:0.00111247079764 44:0.00335966180888 45:0.00111247079764 46:0.00560685282011 47:0.00111247079764 48:0.00111247079764 49:0.00111247079764 50:0.00560685282011 51:0.0123484258538 52:0.00111247079764 53:0.00111247079764 54:0.00335966180888 55:0.00111247079764 56:0.00111247079764 57:0.00111247079764 58:0.00111247079764 59:0.00111247079764 60:0.00111247079764 61:0.00560685282011 62:0.00111247079764 63:0.00785404383135 64:0.00335966180888 65:0.00111247079764 66:0.00335966180888 67:0.00111247079764 68:0.0145956168651 69:0.00785404383135 70:0.00335966180888 71:0.00111247079764 72:0.00335966180888 73:0.00335966180888 74:0.178640560685 75:0.00111247079764 76:0.0168428078763 77:0.00111247079764 78:0.00111247079764 79:0.00111247079764 80:0.00111247079764 81:0.0348203359662 82:0.02358438091 83:0.0123484258538 84:0.0101012348426 85:0.00111247079764 86:0.00111247079764 87:0.00111247079764 88:0.00111247079764 89:0.00560685282011 90:0.0101012348426 91:0.0123484258538 92:0.00111247079764 93:0.00111247079764 94:0.00335966180888 95:0.00111247079764 96:0.0168428078763 97:0.00785404383135 98:0.00111247079764 99:0.00335966180888 100:0.0415619089999
50 0:0.00445990545 1:0.00445990545 2:0.00445990545 3:0.00445990545 4:0.031486932477 5:0.00445990545 6:0.00445990545 7:0.00445990545 8:0.00445990545 9:0.00445990545 10:0.00445990545 11:0.013468914459 12:0.00445990545 13:0.00445990545 14:0.00445990545 15:0.00445990545 16:0.022477923468 17:0.00445990545 18:0.00445990545 19:0.00445990545 20:0.00445990545 21:0.00445990545 22:0.00445990545 23:0.00445990545 24:0.00445990545 25:0.00445990545 26:0.00445990545 27:0.00445990545 28:0.00445990545 29:0.00445990545 30:0.00445990545 31:0.00445990545 32:0.00445990545 33:0.013468914459 34:0.00445990545 35:0.00445990545 36:0.022477923468 37:0.00445990545 38:0.00445990545 39:0.00445990545 40:0.022477923468 41:0.00445990545 42:0.00445990545 43:0.00445990545 44:0.00445990545 45:0.00445990545 46:0.00445990545 47:0.00445990545 48:0.00445990545 49:0.00445990545 50:0.040495941486 51:0.022477923468 52:0.00445990545 53:0.00445990545 54:0.00445990545 55:0.00445990545 56:0.00445990545 57:0.00445990545 58:0.00445990545 59:0.00445990545 60:0.00445990545 61:0.013468914459 62:0.00445990545 63:0.00445990545 64:0.00445990545 65:0.00445990545 66:0.00445990545 67:0.013468914459 68:0.00445990545 69:0.00445990545 70:0.00445990545 71:0.00445990545 72:0.00445990545 73:0.00445990545 74:0.27473017572 75:0.00445990545 76:0.022477923468 77:0.00445990545 78:0.022477923468 79:0.00445990545 80:0.00445990545 81:0.00445990545 82:0.00445990545 83:0.00445990545 84:0.00445990545 85:0.00445990545 86:0.00445990545 87:0.022477923468 88:0.013468914459 89:0.00445990545 90:0.00445990545 91:0.00445990545 92:0.013468914459 93:0.00445990545 94:0.00445990545 95:0.00445990545 96:0.00445990545 97:0.00445990545 98:0.00445990545 99:0.00445990545 100:0.040495941486
50 0:0.0213578500707 1:0.00707213578501 2:0.0213578500707 3:0.00707213578501 4:0.00707213578501 5:0.0213578500707 6:0.00707213578501 7:0.00707213578501 8:0.00707213578501 9:0.00707213578501 10:0.00707213578501 11:0.00707213578501 12:0.00707213578501 13:0.00707213578501 14:0.00707213578501 15:0.00707213578501 16:0.00707213578501 17:0.0213578500707 18:0.00707213578501 19:0.00707213578501 20:0.0213578500707 21:0.00707213578501 22:0.00707213578501 23:0.00707213578501 24:0.00707213578501 25:0.00707213578501 26:0.00707213578501 27:0.00707213578501 28:0.00707213578501 29:0.00707213578501 30:0.0356435643564 31:0.00707213578501 32:0.00707213578501 33:0.00707213578501 34:0.00707213578501 35:0.00707213578501 36:0.00707213578501 37:0.00707213578501 38:0.00707213578501 39:0.0213578500707 40:0.00707213578501 41:0.00707213578501 42:0.00707213578501 43:0.00707213578501 44:0.00707213578501 45:0.0213578500707 46:0.00707213578501 47:0.00707213578501 48:0.00707213578501 49:0.0213578500707 50:0.00707213578501 51:0.00707213578501 52:0.00707213578501 53:0.00707213578501 54:0.00707213578501 55:0.00707213578501 56:0.00707213578501 57:0.00707213578501 58:0.00707213578501 59:0.0356435643564 60:0.00707213578501 61:0.00707213578501 62:0.00707213578501 63:0.00707213578501 64:0.00707213578501 65:0.00707213578501 66:0.00707213578501 67:0.00707213578501 68:0.00707213578501 69:0.00707213578501 70:0.00707213578501 71:0.00707213578501 72:0.00707213578501 73:0.00707213578501 74:0.0927864214993 75:0.00707213578501 76:0.00707213578501 77:0.00707213578501 78:0.00707213578501 79:0.00707213578501 80:0.00707213578501 81:0.00707213578501 82:0.00707213578501 83:0.00707213578501 84:0.0356435643564 85:0.00707213578501 86:0.00707213578501 87:0.00707213578501 88:0.00707213578501 89:0.00707213578501 90:0.00707213578501 91:0.00707213578501 92:0.00707213578501 93:0.00707213578501 94:0.00707213578501 95:0.00707213578501 96:0.00707213578501 97:0.00707213578501 98:0.00707213578501 99:0.00707213578501 100:0.00707213578501
50 0:0.00149561783973 1:0.00149561783973 2:0.00149561783973 3:0.00451676587598 4:0.00149561783973 5:0.00451676587598 6:0.00149561783973 7:0.00149561783973 8:0.00149561783973 9:0.00149561783973 10:0.00149561783973 11:0.00451676587598 12:0.00149561783973 13:0.016601358021 14:0.00149561783973 15:0.00451676587598 16:0.503006191858 17:0.00149561783973 18:0.00149561783973 19:0.00149561783973 20:0.00149561783973 21:0.00149561783973 22:0.00149561783973 23:0.00149561783973 24:0.00451676587598 25:0.0105590619485 26:0.0770243187461 27:0.00149561783973 28:0.00149561783973 29:0.00451676587598 30:0.00149561783973 31:0.00149561783973 32:0.00149561783973 33:0.0105590619485 34:0.00149561783973 35:0.00149561783973 36:0.0135802099847 37:0.00451676587598 38:0.0105590619485 39:0.00451676587598 40:0.00451676587598 41:0.00149561783973 42:0.00149561783973 43:0.00149561783973 44:0.00149561783973 45:0.00149561783973 46:0.00149561783973 47:0.00149561783973 48:0.00149561783973 49:0.00149561783973 50:0.00149561783973 51:0.0135802099847 52:0.00149561783973 53:0.00149561783973 54:0.00149561783973 55:0.00149561783973 56:0.00149561783973 57:0.00149561783973 58:0.00149561783973 59:0.00451676587598 60:0.0256648021298 61:0.0105590619485 62:0.00149561783973 63:0.00149561783973 64:0.00149561783973 65:0.00451676587598 66:0.00149561783973 67:0.00451676587598 68:0.00451676587598 69:0.00149561783973 70:0.0317070982023 71:0.00149561783973 72:0.00149561783973 73:0.00451676587598 74:0.040770542311 75:0.00149561783973 76:0.0135802099847 77:0.00149561783973 78:0.00149561783973 79:0.00149561783973 80:0.00149561783973 81:0.00149561783973 82:0.00451676587598 83:0.0105590619485 84:0.00149561783973 85:0.00149561783973 86:0.00149561783973 87:0.00149561783973 88:0.00149561783973 89:0.00753791391224 90:0.00753791391224 91:0.00149561783973 92:0.00149561783973 93:0.00149561783973 94:0.00753791391224 95:0.00753791391224 96:0.00149561783973 97:0.00149561783973 98:0.00149561783973 99:0.00149561783973 100:0.0135802099847
50 0:0.0035360678925 1:0.0035360678925 2:0.0035360678925 3:0.0106789250354 4:0.0035360678925 5:0.0035360678925 6:0.0035360678925 7:0.0035360678925 8:0.0035360678925 9:0.0321074964639 10:0.0178217821782 11:0.0035360678925 12:0.0035360678925 13:0.0035360678925 14:0.0035360678925 15:0.0035360678925 16:0.0035360678925 17:0.0035360678925 18:0.0106789250354 19:0.0035360678925 20:0.0035360678925 21:0.0178217821782 22:0.0035360678925 23:0.0035360678925 24:0.0035360678925 25:0.0035360678925 26:0.167821782178 27:0.0035360678925 28:0.0035360678925 29:0.0035360678925 30:0.0035360678925 31:0.0035360678925 32:0.0035360678925 33:0.0249646393211 34:0.0178217821782 35:0.0178217821782 36:0.0035360678925 37:0.0035360678925 38:0.0035360678925 39:0.0035360678925 40:0.0035360678925 41:0.0035360678925 42:0.0178217821782 43:0.0035360678925 44:0.0035360678925 45:0.0035360678925 46:0.0035360678925 47:0.0106789250354 48:0.0035360678925 49:0.0035360678925 50:0.0106789250354 51:0.0606789250354 52:0.0035360678925 53:0.0035360678925 54:0.0106789250354 55:0.0035360678925 56:0.0106789250354 57:0.0035360678925 58:0.0035360678925 59:0.0035360678925 60:0.0106789250354 61:0.0035360678925 62:0.0106789250354 63:0.0106789250354 64:0.0106789250354 65:0.0392503536068 66:0.0035360678925 67:0.0035360678925 68:0.0035360678925 69:0.0035360678925 70:0.0035360678925 71:0.0035360678925 72:0.0106789250354 73:0.0035360678925 74:0.0963932107496 75:0.0035360678925 76:0.0035360678925 77:0.0035360678925 78:0.0035360678925 79:0.0035360678925 80:0.0035360678925 81:0.0035360678925 82:0.0035360678925 83:0.0035360678925 84:0.0035360678925 85:0.0035360678925 86:0.0178217821782 87:0.0035360678925 88:0.0035360678925 89:0.0321074964639 90:0.0035360678925 91:0.0035360678925 92:0.0035360678925 93:0.0035360678925 94:0.0035360678925 95:0.0035360678925 96:0.0249646393211 97:0.0106789250354 98:0.0249646393211 99:0.0035360678925 100:0.0035360678925
